Point Mass X,Point Mass Y,Fixed Point 1 X,Fixed Point 1 Y,Fixed Point 2 X,Fixed Point 2 Y,Fixed Point 3 X,Fixed Point 3 Y,Convergence Point,Convergence Time
6,48,42,58,10,15,41,22,0,1.3254485130310059
73,81,52,45,38,88,79,55,0,2.525334119796753
88,36,96,36,46,68,40,24,0,0.05625581741333008
75,53,90,68,10,40,78,83,2,1.2084379196166992
74,50,14,92,29,5,66,94,2,1.013049840927124
93,65,27,36,30,63,67,97,2,1.3720545768737793
7,34,76,87,5,3,65,72,1,0.9914462566375732
62,79,99,45,83,33,5,87,1,3.4471936225891113
99,43,80,71,7,80,89,72,2,1.3036582469940186
30,57,8,98,58,88,10,81,2,0.9104406833648682
49,100,98,53,55,22,63,14,2,4.237581491470337
79,71,54,98,0,83,2,44,0,2.0953409671783447
29,0,1,25,33,76,47,6,2,1.4333007335662842
40,17,50,44,89,22,35,46,0,0.4841959476470947
91,10,30,56,15,56,21,45,1,0.5689468383789062
14,54,47,49,51,46,53,29,1,0.21852946281433105
82,41,63,55,45,89,96,20,0,0.2775242328643799
15,97,48,87,63,88,6,54,2,1.0452632904052734
76,74,45,24,87,67,74,99,1,0.16108012199401855
67,99,6,64,76,99,86,64,1,0.09000849723815918
70,27,76,24,78,46,26,34,0,0.07501721382141113
53,31,5,59,64,53,99,33,1,0.2701117992401123
0,17,66,31,36,20,94,43,1,0.2821686267852783
74,68,59,76,3,89,65,87,0,4.972772836685181
56,62,28,75,89,79,83,52,1,0.8058903217315674
77,69,12,55,42,13,22,56,2,1.0209572315216064
47,61,86,70,58,36,70,41,2,0.7438163757324219
18,9,42,96,38,78,83,14,1,3.767929792404175
26,77,6,74,9,29,96,73,0,0.1598656177520752
68,91,70,19,3,51,81,73,2,0.18779492378234863
81,3,47,66,85,88,25,93,2,0.696444034576416
4,86,16,16,44,65,0,95,2,0.07075643539428711
27,70,29,9,13,1,41,51,1,0.6941709518432617
67,34,37,57,3,89,97,22,2,0.7157196998596191
51,4,6,17,9,84,32,12,2,0.13915681838989258
24,72,61,32,38,15,96,48,0,3.9834775924682617
13,75,8,47,9,36,60,14,0,0.19978618621826172
91,39,9,34,73,37,20,9,1,0.15668606758117676
39,94,26,50,97,49,7,100,0,1.1690092086791992
14,48,65,44,55,30,72,16,0,1.2405662536621094
90,10,79,21,29,66,90,100,0,0.10915541648864746
97,91,93,47,43,57,56,3,2,0.9748489856719971
55,68,82,65,59,65,42,53,1,0.03021240234375
69,64,37,75,10,91,95,99,0,0.8127903938293457
15,49,99,45,55,63,29,36,2,0.9301822185516357
89,90,45,57,28,62,55,45,0,0.9629707336425781
58,30,12,17,26,64,37,71,2,1.654268741607666
44,28,1,28,86,82,20,6,2,0.6249468326568604
11,6,31,77,41,50,42,16,1,1.6944000720977783
88,97,93,70,95,61,0,81,0,0.18048381805419922
98,43,9,8,39,40,45,87,2,3.3207545280456543
99,17,90,40,63,39,48,40,0,1.2528748512268066
60,10,95,22,14,83,4,39,0,3.4334185123443604
7,52,17,87,10,33,8,15,1,0.13805174827575684
16,23,94,57,75,81,37,80,2,3.09969162940979
52,84,16,98,77,38,49,63,2,0.17551398277282715
8,89,82,57,95,49,95,71,1,1.4736123085021973
34,80,73,80,25,63,40,17,1,0.39865899085998535
11,45,63,2,11,65,33,2,1,0.18616700172424316
99,11,63,19,98,68,53,25,2,0.29793238639831543
99,27,65,29,83,35,10,44,1,0.12231206893920898
34,89,75,78,4,100,21,100,2,0.1275923252105713
21,44,65,83,88,14,63,94,0,3.356131076812744
27,52,31,23,68,46,57,48,2,1.3873422145843506
9,31,52,100,45,42,28,61,2,2.237389087677002
83,81,52,9,14,88,13,89,0,3.503359794616699
83,7,7,63,83,13,89,8,1,0.16980886459350586
13,41,33,95,0,34,71,46,1,0.1264510154724121
87,37,61,79,78,74,100,49,2,0.4071993827819824
21,13,71,86,97,90,97,93,0,2.5617902278900146
37,85,74,32,65,31,5,9,1,1.081376314163208
0,75,12,77,97,45,39,35,0,0.081146240234375
65,66,6,42,1,30,49,52,2,0.16937947273254395
62,67,0,80,8,94,1,92,2,0.41843438148498535
98,43,53,99,100,45,5,29,1,0.014054059982299805
91,59,22,32,44,62,83,32,2,0.569934606552124
68,85,8,49,13,78,71,65,2,0.43428611755371094
33,82,72,61,19,89,15,35,1,0.20102834701538086
71,18,33,32,81,10,56,59,1,0.1607041358947754
90,57,64,37,28,56,5,79,2,1.5459952354431152
88,52,17,30,34,24,19,52,0,0.47493886947631836
60,72,91,96,66,20,28,72,2,0.3921995162963867
20,16,52,89,84,84,14,97,0,1.524301290512085
71,25,38,9,80,87,29,1,0,0.2786087989807129
42,20,75,60,61,41,99,18,1,0.21110796928405762
66,79,95,66,93,7,72,91,2,0.24630188941955566
60,42,89,31,12,37,75,65,0,1.1874754428863525
58,87,51,9,90,31,59,41,0,0.44136929512023926
68,74,93,4,7,39,89,25,0,1.8755247592926025
68,44,56,66,54,73,9,57,0,0.15108060836791992
39,96,61,45,84,16,72,0,0,0.46041059494018555
72,9,28,63,0,27,79,40,2,0.646324634552002
50,7,20,13,46,68,1,32,2,1.4286980628967285
22,48,27,66,99,7,29,50,2,0.044005632400512695
97,95,74,5,73,7,61,80,2,0.8964841365814209
29,2,4,80,77,81,18,45,0,1.665179967880249
33,79,32,6,7,70,90,23,1,0.6003541946411133
49,63,100,34,49,57,10,29,1,0.04020547866821289
50,29,74,11,69,28,65,75,1,0.12622332572937012
12,35,71,95,55,17,3,8,2,1.894690990447998
86,61,44,53,68,5,48,70,0,0.7789690494537354
21,40,34,38,90,52,41,81,0,0.12509536743164062
21,52,21,6,41,52,95,72,1,0.16005182266235352
22,50,78,65,57,50,3,37,2,0.7460775375366211
40,14,5,14,34,87,26,10,2,0.09572482109069824
38,38,61,71,45,96,89,38,0,0.8266289234161377
51,14,64,100,73,48,14,26,0,2.6070961952209473
22,81,87,99,40,37,4,2,2,2.652935028076172
20,65,72,57,99,67,18,50,2,0.11567521095275879
67,89,2,7,92,45,9,15,0,1.7202796936035156
19,67,6,0,58,32,98,78,0,3.9003069400787354
69,3,35,8,75,76,85,82,0,10.016061782836914
7,55,96,68,62,12,98,7,2,4.372358560562134
85,18,95,7,2,27,84,47,0,0.1278073787689209
26,0,78,72,44,70,29,53,0,1.053920030593872
95,80,60,50,79,64,0,48,1,0.14890694618225098
15,56,11,38,54,75,49,90,0,0.5695762634277344
35,45,16,55,19,84,60,42,0,0.4189584255218506
16,60,81,11,95,41,1,36,2,3.199136734008789
38,97,92,38,6,81,7,15,1,0.7594153881072998
65,48,99,94,20,32,77,55,2,0.10045838356018066
76,61,79,45,84,10,71,19,0,0.09914636611938477
100,83,40,86,6,52,21,73,0,1.8432772159576416
82,53,37,78,6,82,2,74,0,1.7358486652374268
48,34,83,39,23,6,69,23,2,0.27067089080810547
23,69,90,98,30,52,2,70,1,2.8374931812286377
40,92,76,66,96,21,59,21,2,1.8126797676086426
91,61,2,48,69,89,41,6,0,1.2910573482513428
2,65,32,89,39,25,82,85,1,1.489177942276001
97,87,45,87,27,94,68,86,2,0.21349143981933594
4,58,79,96,76,53,52,98,1,3.7322840690612793
68,90,24,61,64,15,80,44,1,0.5424609184265137
44,48,75,65,24,16,68,84,0,1.3068881034851074
29,23,16,15,4,73,57,17,0,0.13120484352111816
22,14,57,87,89,53,44,69,0,1.9506206512451172
28,53,36,44,15,95,51,4,0,0.09183239936828613
46,47,71,61,72,2,15,0,0,0.9122099876403809
75,49,64,52,13,16,15,64,0,0.08501911163330078
29,77,97,28,65,99,49,52,2,1.915881633758545
47,53,100,27,61,91,63,5,2,0.9027261734008789
19,92,85,12,73,99,59,44,0,3.125541925430298
93,86,72,5,88,19,49,26,0,0.5479347705841064
62,8,80,24,6,6,71,16,2,0.0785834789276123
59,76,52,94,69,53,6,66,0,0.2245655059814453
66,94,45,40,94,81,45,86,0,0.8312835693359375
95,77,32,6,62,81,36,63,2,1.3993947505950928
53,85,82,67,8,2,63,33,0,0.7210969924926758
11,8,76,11,40,73,71,70,0,2.4379045963287354
57,81,81,84,18,17,14,100,0,0.23595809936523438
63,15,34,30,45,99,50,24,2,0.09962892532348633
10,77,0,59,4,33,44,92,1,0.6477367877960205
47,31,13,8,44,76,3,82,1,1.4136698246002197
29,71,77,20,60,49,58,78,2,1.3324682712554932
26,91,21,14,77,33,51,91,2,0.5473916530609131
21,12,93,88,48,81,86,79,1,3.368499755859375
95,39,26,63,3,53,92,71,2,0.6765356063842773
34,32,22,19,53,27,81,100,0,0.30130672454833984
21,56,97,13,38,4,88,78,0,4.751998662948608
55,65,78,59,6,93,62,51,2,0.42741894721984863
38,3,12,20,84,97,67,3,2,1.7033226490020752
69,52,99,7,13,44,24,70,1,1.9702706336975098
11,6,50,67,91,25,69,68,2,0.6081042289733887
2,21,70,52,12,86,74,28,0,3.116490364074707
40,23,56,67,82,42,69,37,1,0.24837279319763184
30,24,12,66,61,66,2,37,0,0.6342954635620117
28,32,65,98,22,92,16,57,2,1.4505970478057861
44,31,41,41,9,22,36,85,0,0.0731053352355957
37,38,29,28,1,59,93,20,0,0.09058117866516113
76,92,76,28,57,80,67,11,1,0.8166921138763428
42,73,0,7,71,93,93,58,2,0.865741491317749
15,91,15,93,11,14,62,26,0,0.0
51,83,95,15,44,35,40,58,2,1.8826758861541748
73,59,72,19,57,47,29,86,1,0.13974928855895996
35,44,89,59,73,70,53,84,0,1.2921278476715088
77,72,50,94,82,52,26,13,1,0.712071418762207
67,11,66,20,85,42,47,7,0,0.06110334396362305
68,11,11,93,63,29,65,39,1,0.11113929748535156
1,87,10,43,36,14,62,98,0,1.1120269298553467
61,73,21,11,12,1,82,63,2,0.6594698429107666
35,92,45,79,77,71,82,83,0,0.16797161102294922
44,53,95,35,29,93,24,77,1,0.8635690212249756
74,70,75,69,8,53,53,88,0,0.0
52,42,81,1,69,13,51,0,1,1.158073902130127
100,98,38,52,20,5,6,25,1,5.165390253067017
76,93,92,9,70,87,23,66,1,0.05563092231750488
2,88,11,93,38,10,59,15,0,0.06854367256164551
5,83,98,34,69,16,81,79,1,1.5509767532348633
80,84,63,27,37,21,8,88,0,1.2877147197723389
6,37,19,50,45,77,58,45,0,0.12052011489868164
93,83,70,56,19,13,21,8,0,0.2863435745239258
80,39,99,3,71,100,31,81,0,0.7301714420318604
88,11,22,5,97,32,98,29,2,0.11874032020568848
5,48,79,99,74,61,32,15,0,1.3359637260437012
13,27,47,23,61,74,99,15,1,1.909593105316162
8,8,22,57,17,21,56,27,1,0.15581488609313965
99,50,21,14,73,32,14,24,1,0.3587803840637207
93,93,57,70,94,19,15,1,0,1.9192566871643066
14,63,76,45,64,92,100,1,2,1.6792974472045898
60,92,74,92,71,52,82,50,0,0.28681039810180664
56,68,40,8,45,44,12,8,1,0.18519854545593262
43,2,18,96,79,72,4,60,0,5.358588457107544
41,77,78,46,23,7,64,24,1,3.0857956409454346
25,85,34,19,72,5,63,8,2,3.5393593311309814
17,19,16,30,71,22,87,12,0,0.08148384094238281
12,48,66,64,38,7,80,44,2,2.1492342948913574
93,21,25,20,14,62,57,29,2,0.27869343757629395
79,53,98,69,21,50,1,14,0,0.2373497486114502
2,22,16,69,2,8,8,20,2,0.04046463966369629
54,5,38,46,90,22,24,19,2,1.5570478439331055
7,63,20,1,78,41,2,82,2,0.16512727737426758
28,7,22,85,20,80,47,97,0,0.5651664733886719
28,6,43,99,19,56,89,44,0,3.5512773990631104
79,1,46,44,97,34,16,47,1,1.1261253356933594
42,86,33,73,100,11,78,31,0,0.16275739669799805
30,15,3,72,16,100,13,81,2,1.7112534046173096
35,27,21,54,31,99,71,69,0,2.495413064956665
64,11,71,17,2,19,97,4,0,0.08945894241333008
27,76,19,62,52,8,97,44,0,0.17579936981201172
17,90,94,84,53,90,2,44,0,3.851581335067749
44,32,57,70,0,63,30,2,2,1.0631511211395264
65,64,48,82,78,26,4,0,0,1.1429204940795898
71,54,70,98,46,1,100,15,1,3.252349615097046
31,55,74,26,54,86,86,94,1,1.2823851108551025
10,41,73,63,48,63,33,40,0,0.6744537353515625
53,55,89,33,43,100,8,72,1,3.1272480487823486
31,10,52,49,82,98,46,38,2,0.32161712646484375
90,27,16,29,72,38,86,8,2,0.619696855545044
49,39,93,19,88,55,19,98,0,1.0155034065246582
67,27,5,28,68,33,46,34,1,0.038910627365112305
11,79,13,71,72,73,25,4,0,0.05563831329345703
59,62,53,10,47,35,49,73,2,0.9232184886932373
24,69,25,0,56,86,81,32,0,9.299630641937256
34,45,97,7,25,0,34,77,2,0.4092113971710205
7,40,53,77,13,82,53,7,1,1.0136330127716064
16,71,91,92,18,47,35,39,2,0.47367167472839355
73,77,43,76,96,81,43,93,2,0.5507872104644775
78,14,20,66,60,60,74,76,1,0.35373759269714355
62,50,8,3,97,27,17,66,2,13.418165445327759
99,53,6,29,87,55,86,70,1,0.08333778381347656
24,89,31,51,64,33,60,30,0,1.0121352672576904
6,90,43,98,31,40,59,41,0,1.3009331226348877
18,72,10,83,11,52,66,58,0,0.40471529960632324
47,37,47,81,32,27,98,77,1,0.16716670989990234
22,95,98,52,46,60,18,54,2,1.9646668434143066
32,31,88,68,13,60,93,23,1,9.688032865524292
21,50,46,98,69,13,99,9,2,2.3590269088745117
80,61,33,45,14,88,65,59,2,0.09872221946716309
23,39,87,60,88,21,40,11,2,0.7070629596710205
81,87,41,93,70,63,67,13,1,1.391564130783081
64,36,34,34,64,15,40,62,2,0.7363824844360352
79,34,29,98,26,83,25,100,1,1.4992094039916992
3,41,53,27,85,13,46,20,2,2.913482427597046
90,13,50,95,98,33,88,16,2,0.028701305389404297
16,77,21,54,18,72,34,65,1,0.05107688903808594
6,62,18,34,47,77,6,8,2,1.4026963710784912
94,78,54,60,97,50,82,85,2,0.36425161361694336
77,85,26,28,75,0,65,12,1,2.321927547454834
63,96,78,31,64,12,11,91,1,3.8652052879333496
23,29,34,28,87,68,37,33,0,0.06065654754638672
11,36,58,11,85,62,85,10,2,1.7213075160980225
83,87,35,20,73,27,24,96,1,1.1622486114501953
79,30,45,99,64,58,25,6,1,1.813431978225708
84,94,56,51,46,80,59,48,0,1.9252002239227295
95,49,66,25,25,9,58,41,1,0.3975958824157715
58,36,40,7,62,95,72,57,2,0.2523670196533203
77,38,73,43,15,86,66,9,0,0.043123722076416016
12,55,97,22,22,36,15,49,2,0.0396571159362793
99,100,22,93,69,59,20,67,2,1.1534409523010254
27,63,22,97,5,46,23,4,2,1.1164851188659668
6,50,81,13,43,2,32,22,2,0.285858154296875
77,13,59,79,85,83,37,14,0,1.7627651691436768
24,55,100,22,52,18,21,70,2,0.12673425674438477
99,66,26,65,59,90,62,96,1,0.3086550235748291
71,1,84,77,49,13,48,2,1,0.3985929489135742
31,17,88,24,93,78,17,77,1,3.640599489212036
60,83,45,73,47,3,1,87,0,0.12498164176940918
82,83,53,20,22,97,95,44,2,0.8833270072937012
55,10,27,9,88,55,4,31,2,0.9810569286346436
75,57,0,4,48,86,29,75,2,0.8031401634216309
55,94,67,70,63,3,6,92,0,0.7247283458709717
92,74,66,89,92,95,60,4,1,0.3810586929321289
49,0,25,2,4,74,83,70,0,0.20282411575317383
33,75,79,12,10,3,83,89,0,5.15398097038269
72,48,65,56,79,87,3,47,0,0.07061576843261719
62,21,12,6,80,43,18,5,1,1.2921841144561768
72,60,77,11,39,95,70,4,2,0.49135279655456543
31,14,12,3,65,17,19,51,0,0.2645716667175293
37,62,68,72,30,65,70,1,1,0.05373716354370117
61,78,93,69,61,97,62,20,1,0.6013457775115967
40,22,45,50,11,4,0,44,0,1.8589534759521484
95,17,62,65,85,62,21,75,2,1.3900330066680908
47,21,89,23,21,73,14,78,2,1.476365327835083
85,76,42,98,31,94,12,53,0,3.607004165649414
27,39,74,94,95,67,66,55,1,2.39935302734375
47,38,33,64,35,88,9,47,2,2.3285038471221924
9,45,28,12,59,64,88,24,0,0.869340181350708
85,18,13,84,60,81,72,38,2,0.1698296070098877
52,91,63,94,15,14,13,93,0,0.09400677680969238
81,2,60,16,25,80,40,75,0,0.18458771705627441
52,1,21,97,27,74,66,69,2,3.4411356449127197
91,92,82,57,45,70,76,25,0,1.9981815814971924
29,25,29,33,29,100,99,36,0,0.053717851638793945
90,68,72,39,25,66,30,94,0,1.5987505912780762
6,38,61,96,88,82,96,34,1,0.8159115314483643
94,77,49,98,51,8,30,61,2,1.7007465362548828
96,7,83,61,51,100,86,70,0,0.4254894256591797
35,65,90,50,78,27,9,30,1,2.4058005809783936
76,87,85,52,57,53,36,59,1,1.5635409355163574
11,66,6,72,79,11,29,96,0,0.05106019973754883
22,64,95,2,9,70,81,84,1,0.1085820198059082
84,40,47,52,82,62,66,78,2,0.8116946220397949
62,90,100,60,69,21,49,42,2,0.9514851570129395
26,93,81,88,89,41,54,64,2,1.9501252174377441
58,48,49,57,54,76,26,17,0,0.12405538558959961
23,23,52,57,44,75,36,21,2,0.10648608207702637
84,9,78,83,81,5,62,62,1,0.03206968307495117
78,88,64,88,97,93,58,3,0,0.14356541633605957
34,67,56,95,17,69,94,88,1,0.7516634464263916
76,58,84,96,57,44,21,27,1,3.2103805541992188
25,72,16,38,54,1,49,70,2,2.478362560272217
71,85,86,75,32,79,56,78,2,1.4462480545043945
13,86,3,24,22,1,26,15,2,1.3918116092681885
97,50,18,27,71,38,1,73,1,0.3429415225982666
20,21,44,18,62,38,85,52,2,0.9477076530456543
94,20,97,62,96,59,15,16,1,0.2758452892303467
74,12,93,17,12,23,44,6,0,0.21873068809509277
26,24,36,37,73,11,68,27,0,0.589139461517334
63,19,16,63,70,75,58,74,2,0.3872349262237549
79,56,8,2,66,90,79,69,2,0.08466148376464844
14,32,21,88,18,97,0,58,1,0.6428062915802002
17,71,67,70,13,43,1,34,1,0.20371341705322266
74,18,28,87,32,100,93,15,2,0.15819144248962402
44,22,51,9,6,61,23,83,0,0.1254434585571289
16,77,57,66,29,7,70,17,2,1.6830990314483643
29,2,78,38,41,57,92,68,0,1.1228344440460205
59,26,55,86,44,4,70,96,1,0.8490972518920898
70,92,41,3,62,95,56,61,1,0.05715346336364746
30,19,79,10,99,29,17,19,2,0.09837174415588379
92,11,86,98,41,70,46,39,1,1.7826910018920898
46,52,46,46,88,68,28,56,0,0.04186606407165527
75,37,16,29,57,18,88,91,1,0.5350711345672607
14,96,47,24,88,18,26,77,2,0.16215991973876953
7,16,71,67,0,54,99,50,2,1.4150621891021729
7,15,99,69,83,91,93,100,1,1.9553399085998535
3,67,45,22,45,93,23,87,1,1.329421043395996
16,45,70,54,59,88,50,100,2,2.038858652114868
24,18,44,14,17,32,28,34,2,0.09830522537231445
67,20,26,100,3,27,71,51,2,1.023167610168457
71,3,5,31,84,2,100,8,1,0.13367748260498047
28,58,0,25,38,98,17,89,2,0.33887791633605957
51,62,91,48,86,40,77,52,2,0.1698610782623291
7,98,17,58,21,80,45,25,1,0.16590499877929688
36,21,46,21,57,44,94,73,0,0.07011723518371582
63,43,38,86,100,39,55,52,2,0.09923982620239258
30,50,33,50,21,51,57,60,0,0.030600309371948242
97,67,39,39,69,35,69,87,1,0.8305337429046631
44,24,71,24,64,35,17,77,1,0.905271053314209
73,86,96,34,70,72,84,34,1,0.09374094009399414
18,88,61,46,59,8,0,17,1,2.028041362762451
40,95,71,30,42,31,100,25,2,2.052272319793701
61,48,82,54,20,6,9,23,0,0.20892691612243652
77,62,42,15,74,50,96,80,1,0.0960237979888916
1,89,88,83,75,7,82,58,1,1.64349365234375
63,59,26,86,38,23,100,43,1,0.52958083152771
14,22,10,78,23,13,6,46,1,0.1305553913116455
96,54,82,35,45,90,45,10,0,0.18912196159362793
74,53,74,1,58,38,76,98,1,0.17789125442504883
81,23,91,0,81,61,83,77,0,0.7642927169799805
38,66,60,52,29,95,95,99,0,8.0333890914917
56,50,99,30,18,91,20,42,2,0.6884162425994873
60,41,21,69,53,48,62,99,1,0.06302380561828613
79,1,54,1,44,81,25,5,0,0.18956637382507324
18,78,79,22,94,4,68,36,2,0.5192513465881348
65,19,84,89,29,72,24,78,0,2.8908238410949707
92,77,23,92,24,94,65,55,2,1.7507133483886719
40,28,17,35,84,100,10,36,0,0.15395212173461914
37,100,44,95,35,95,18,21,1,0.10980677604675293
0,68,25,28,66,60,22,12,1,2.098844289779663
31,98,1,55,61,84,31,86,2,0.07665777206420898
84,17,8,54,18,64,24,71,1,0.5816359519958496
41,38,17,70,99,11,89,7,0,1.0793836116790771
47,85,81,29,14,88,65,1,1,1.099411964416504
10,45,78,83,2,67,60,29,1,1.3380968570709229
9,96,59,77,60,54,88,55,1,1.508094310760498
4,40,30,97,73,4,87,21,1,3.5966432094573975
97,50,34,54,14,70,55,6,0,2.8555593490600586
13,93,77,49,72,30,96,39,1,2.169372797012329
79,73,8,73,97,30,18,56,2,2.044203519821167
40,37,32,12,19,40,4,55,2,0.24324893951416016
6,3,6,80,90,91,97,79,2,3.8032610416412354
68,95,58,71,96,17,59,55,0,0.1766045093536377
95,44,10,37,67,52,30,28,1,0.22186779975891113
53,79,98,22,54,12,36,30,2,1.6279001235961914
58,40,32,63,32,54,1,39,1,0.17734360694885254
80,58,16,77,33,85,41,95,1,1.8443286418914795
59,59,58,95,97,60,62,5,1,1.1918540000915527
99,37,1,24,45,93,34,60,2,1.4260308742523193
72,43,72,26,65,33,90,54,0,0.1950092315673828
4,21,17,3,56,24,50,46,0,0.5446224212646484
44,42,20,27,32,62,5,22,2,0.41028904914855957
9,96,84,53,13,28,11,81,2,0.10182309150695801
94,3,36,0,44,82,51,97,1,1.6499226093292236
95,97,67,13,52,72,83,54,0,0.495957612991333
6,86,16,21,31,26,82,87,1,2.6225595474243164
79,24,48,23,4,85,53,24,2,0.20871496200561523
23,52,48,8,0,97,58,47,2,0.32527923583984375
78,83,48,4,74,57,67,44,1,0.17955303192138672
5,6,22,57,53,7,21,67,2,2.784919023513794
13,57,3,82,9,19,10,86,0,0.28513240814208984
58,47,41,39,89,88,21,17,0,0.2159745693206787
97,61,31,93,82,85,42,36,1,1.9546520709991455
81,94,14,94,69,6,81,26,1,2.5353055000305176
30,35,64,77,100,81,79,32,0,0.9976718425750732
9,82,54,100,25,12,26,19,1,8.896639823913574
86,34,72,96,87,99,59,69,1,1.9468226432800293
17,64,78,15,79,71,84,32,2,1.8915998935699463
94,30,14,54,15,5,26,50,2,2.0228965282440186
64,36,82,25,48,13,28,71,0,2.030200242996216
67,76,26,55,2,80,69,45,2,0.6141107082366943
14,6,9,79,19,83,95,38,1,2.8985495567321777
18,87,81,18,45,87,14,4,1,0.8919351100921631
46,8,58,42,65,93,91,37,0,2.9432764053344727
69,35,65,25,54,27,52,93,0,0.7736444473266602
95,61,4,37,28,32,92,48,2,0.09276247024536133
16,24,45,73,32,100,53,92,0,1.4065265655517578
93,25,42,18,100,35,96,28,2,0.034975290298461914
45,82,57,57,58,18,76,92,2,4.058400869369507
31,9,38,53,89,69,34,70,0,0.379688024520874
90,74,12,53,89,9,46,81,0,1.4972820281982422
23,7,97,4,39,31,44,98,1,0.23504090309143066
5,50,62,93,5,75,19,80,1,1.1722257137298584
52,37,91,8,7,99,82,45,2,0.6096241474151611
53,69,8,67,96,96,95,95,1,1.2037792205810547
98,35,74,37,22,42,78,12,1,0.48439455032348633
5,75,10,53,8,60,46,93,1,0.09169435501098633
79,95,24,30,26,64,99,1,2,3.637110710144043
69,72,48,30,58,7,60,50,2,0.15476012229919434
74,58,5,88,64,27,48,27,2,0.6169772148132324
21,97,88,39,10,11,57,47,0,5.047107696533203
35,91,91,36,36,49,0,44,1,0.35420703887939453
25,65,82,90,91,45,58,40,0,3.1548752784729004
95,79,66,39,28,95,9,28,2,3.348654270172119
93,54,70,10,53,7,68,23,2,0.26502323150634766
62,70,0,3,5,49,19,42,2,0.38300371170043945
80,38,97,36,95,73,96,74,0,0.3312041759490967
32,8,69,14,84,54,50,88,1,2.599250078201294
25,12,1,1,43,60,15,4,2,0.1316847801208496
88,8,14,86,5,36,95,2,2,0.09495663642883301
3,31,67,93,26,83,42,6,0,5.520695924758911
20,78,2,29,31,46,17,13,0,0.7163095474243164
51,10,100,98,9,39,12,41,2,0.36389756202697754
43,2,35,6,45,81,3,31,0,0.056128740310668945
51,15,31,20,40,77,82,6,0,0.20245790481567383
33,40,51,33,32,21,48,7,2,0.1707916259765625
21,5,29,15,37,79,85,64,0,0.09461736679077148
59,5,20,96,59,98,73,8,2,0.10612845420837402
28,65,24,80,72,40,55,17,0,0.1332230567932129
11,10,50,99,22,24,31,49,1,0.1209421157836914
42,31,13,69,20,45,32,63,2,0.5053839683532715
2,59,32,80,43,42,99,22,0,1.245133399963379
31,48,78,88,93,76,86,53,0,0.9964382648468018
57,41,28,49,74,20,33,20,2,0.25172853469848633
63,90,20,94,71,3,87,39,0,11.981520891189575
34,95,28,49,84,100,63,7,0,11.764047145843506
89,84,42,56,71,44,73,25,2,3.5112624168395996
95,65,100,96,34,58,80,49,1,1.0588250160217285
52,24,95,22,29,59,69,83,2,1.5979316234588623
77,33,13,21,59,47,8,2,1,0.826674222946167
79,20,64,87,23,91,53,91,1,1.4055814743041992
19,77,8,50,36,49,57,71,1,0.8923821449279785
45,57,64,84,80,84,39,67,2,0.23815560340881348
82,77,97,92,67,52,52,78,1,0.7611708641052246
21,18,67,28,88,84,77,66,2,2.3174333572387695
86,90,3,60,46,16,58,67,2,0.2822902202606201
94,44,95,25,42,62,47,94,0,0.1656186580657959
31,96,45,81,77,71,24,97,2,0.05744767189025879
65,66,59,40,77,68,39,37,1,0.7459919452667236
52,51,8,41,66,37,7,30,1,0.6622130870819092
16,27,83,81,74,69,60,38,2,1.1392402648925781
57,34,48,38,67,12,38,100,0,0.0750877857208252
88,56,77,98,45,18,96,87,0,2.687947988510132
67,29,92,73,30,53,79,39,2,0.11621713638305664
21,14,41,48,15,14,10,88,1,0.04151511192321777
48,88,61,55,7,54,58,97,2,0.12131547927856445
49,73,72,23,11,95,43,95,2,0.4568483829498291
69,54,7,61,10,36,35,63,1,1.6486847400665283
77,36,26,10,83,42,15,99,1,0.06275057792663574
77,22,78,99,5,23,38,73,0,3.0909371376037598
6,99,3,78,19,98,58,17,0,0.8726842403411865
20,36,47,65,88,89,4,32,2,0.22778844833374023
81,92,16,22,39,65,60,19,0,3.0444321632385254
33,5,52,56,9,33,52,14,2,0.4956681728363037
23,37,80,85,76,17,92,70,2,2.3625988960266113
95,52,65,12,100,49,30,42,1,0.03763008117675781
75,7,53,59,56,11,33,70,1,0.14614129066467285
22,4,27,70,20,52,79,27,0,0.4331090450286865
